Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ImageDiff,,,2018-10-14 06:01:05,2018-10-14 06:01:07,2.087s,ERROR
,,,,,,
Test Cases/ImageDiff,,,2018-10-14 06:01:06,2018-10-14 06:01:07,0.665s,ERROR
com.kazurayam.ksbackyard.ScreenshotDriver.makeDiffs,,,2018-10-14 06:01:07,2018-10-14 06:01:07,0.022s,ERROR
