Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS1,,,2018-10-14 06:00:58,2018-10-14 06:01:00,2.061s,ERROR
,,,,,,
Test Cases/Main/Basic,,,2018-10-14 06:00:59,2018-10-14 06:01:00,1.034s,ERROR
